id;total_service_orders;total_volume;total_weight;total_finished_service_orders;days_to_start;days_to_accept;total_pickup_problems;total_delivery_problems
465373;13;1.8160000000000003;351.838;13;0 days 06:25:02;0 days 00:21:01;0;0
465172;16;0.16;8.760000000000002;6;0 days 00:09:25;0 days 00:07:24;16;16
465159;8;0.08;8.0;2;0 days 00:33:49;0 days 01:29:01;6;6
465226;30;0.22400000000000006;22.816000000000003;30;;0 days 00:24:35;4;4
465131;39;0.6580000000000004;75.12;39;0 days 00:07:59;0 days 00:00:06;0;39
465134;129;6.387999999999995;499.918;129;0 days 00:05:35;0 days 00:00:14;0;125
465156;135;1.8320000000000003;235.988;135;0 days 00:44:18;0 days 00:00:13;0;11
465145;150;2.9599999999999937;551.8720000000001;150;;0 days 00:00:13;0;4
465146;22;0.4600000000000001;65.978;22;0 days 00:02:41;0 days 00:00:05;3;8
465425;10;0.18000000000000002;0.828;10;0 days 01:46:39;0 days 00:00:05;0;0
465209;4;0.0;0.0;0;;0 days 00:00:00;0;0
465194;14;0.402;28.811999999999998;14;0 days 00:09:09;0 days 00:00:11;0;4
465128;2;1.198;236.718;2;0 days 00:02:32;0 days 00:03:12;0;0
465227;28;0.26400000000000007;42.28799999999999;28;0 days 00:38:52;0 days 01:54:28;0;0
465201;6;0.048;17.5;6;0 days 00:03:40;0 days 00:00:05;0;0
465204;4;0.1;0.0;0;;0 days 00:00:02;0;0
465217;12;0.19;40.92599999999999;12;0 days 00:01:09;0 days 00:00:04;0;0
465186;58;0.5800000000000003;0.88;58;0 days 02:08:51;0 days 00:51:48;0;0
465210;2;0.0;0.0;2;1 days 06:32:42;0 days 00:00:01;0;0
465207;20;0.8000000000000002;92.83800000000002;20;0 days 01:23:08;0 days 00:19:37;0;0
465197;4;0.0;0.0;0;;0 days 00:00:03;0;0
465177;8;0.08;10.18;8;0 days 01:00:40;0 days 00:35:09;0;0
465214;8;0.04;2.0;8;0 days 00:45:02;0 days 00:00:04;0;0
465181;9;0.09;0.73;6;0 days 03:01:44;0 days 00:25:22;0;3
465118;10;0.08800000000000001;19.48;10;0 days 00:19:03;0 days 00:00:04;0;0
465151;18;0.20400000000000001;39.01;18;0 days 00:21:12;0 days 00:00:04;0;2
465216;2;0.02;0.0;2;0 days 02:47:48;0 days 00:00:01;0;0
465139;12;0.0;0.0;6;0 days 00:09:56;0 days 01:38:45;6;6
465182;8;0.08;6.64;8;0 days 00:12:17;0 days 00:28:31;0;0
465126;2;1.596;299.464;2;0 days 00:01:25;0 days 00:04:15;0;0
464955;58;0.5000000000000001;87.91600000000004;58;0 days 01:44:38;0 days 09:52:05;8;8
464969;124;0.9220000000000003;131.53199999999998;124;0 days 01:00:00;0 days 10:09:40;2;4
464972;93;0.5720000000000003;100.828;93;0 days 06:37:50;0 days 02:29:18;7;13
464943;68;10.200000000000014;2040.0;68;0 days 07:25:51;0 days 00:01:50;30;36
464957;154;1.6020000000000003;298.70200000000006;154;0 days 02:48:41;0 days 12:15:48;4;18
464911;115;1.6540000000000008;123.027;113;0 days 07:29:15;0 days 02:17:02;2;43
464956;106;0.9340000000000005;130.79600000000005;106;0 days 01:31:53;0 days 09:41:46;6;18
464962;12;0.13599999999999998;20.22;12;0 days 00:09:18;0 days 00:00:53;2;12
464976;66;0.6200000000000002;153.84000000000003;66;0 days 08:35:56;0 days 00:17:09;4;14
464958;119;0.8180000000000004;210.968;119;0 days 01:20:08;0 days 09:17:54;8;11
464954;107;3.6049999999999938;201.292;107;0 days 01:29:04;0 days 10:16:12;6;9
464970;29;0.5360000000000003;49.69999999999999;26;0 days 00:05:03;0 days 00:01:12;0;25
464946;5;0.182;16.7;5;0 days 00:19:25;0 days 00:00:31;0;5
464998;15;2.078;430.48199999999997;15;0 days 06:15:50;0 days 00:26:06;0;0
464914;84;2.442999999999998;397.97500000000014;72;0 days 09:34:45;0 days 00:30:11;0;0
464991;14;2.0789999999999997;446.76899999999995;11;0 days 06:43:36;0 days 00:27:50;0;0
464938;4;0.09;19.388;4;0 days 01:05:29;0 days 08:32:15;0;0
464942;32;1.322;294.59000000000003;0;;0 days 00:25:36;0;0
464920;56;2.429;474.45;50;0 days 09:25:02;0 days 00:25:27;0;0
465001;16;0.6230000000000001;127.51200000000001;13;0 days 06:17:31;0 days 00:20:09;0;0
464984;13;0.36;63.993;7;0 days 06:00:42;0 days 00:39:31;0;0
465003;9;1.672;339.328;9;0 days 06:10:19;0 days 00:28:47;0;0
464945;32;0.44000000000000006;88.086;32;0 days 00:00:34;0 days 00:00:06;2;2
464926;4;1.716;354.61;4;0 days 00:20:57;0 days 09:08:54;0;0
464941;17;1.2459999999999998;246.90299999999996;14;0 days 13:40:01;0 days 00:29:59;0;0
464922;5;0.846;166.779;2;0 days 12:01:32;0 days 00:33:53;0;0
463904;34;4.32;690.1;16;0 days 01:16:46;0 days 00:29:25;28;28
463887;68;8.920000000000003;1385.8999999999999;42;0 days 00:03:04;0 days 00:15:31;56;68
463934;64;1.7280000000000009;105.15000000000003;64;0 days 00:44:28;2 days 14:01:42;2;2
463893;6;0.04;0.0;0;2 days 22:52:41;0 days 00:00:03;6;6
463886;12;0.18800000000000006;23.894000000000002;12;;0 days 00:01:05;0;2
463872;13;0.13;7.514;13;0 days 00:05:53;0 days 00:00:05;0;3
464983;1;0.01;1.0;0;;;0;0
463941;166;1.9139999999999984;237.50399999999996;166;2 days 11:13:56;0 days 00:44:58;0;0
463930;142;3.7219999999999946;240.21199999999988;140;2 days 10:51:49;0 days 00:19:10;2;2
463931;64;2.212000000000001;91.64600000000002;64;0 days 01:45:37;2 days 15:47:14;0;0
463869;23;0.9200000000000003;131.82000000000002;20;0 days 01:05:28;0 days 00:11:00;0;3
463899;6;0.0;0.0;0;;0 days 00:00:01;0;0
463857;36;0.8960000000000005;66.61800000000001;36;0 days 00:32:07;0 days 00:00:07;0;0
463891;4;0.0;0.0;0;;0 days 00:00:06;0;0
463852;14;0.29600000000000004;35.86999999999999;14;0 days 00:14:04;0 days 00:00:11;0;0
463843;6;0.24000000000000002;31.759999999999998;4;3 days 21:27:31;0 days 00:01:20;4;4
463874;6;0.046000000000000006;2.24;6;0 days 00:05:44;0 days 00:00:04;0;0
463905;10;0.04;2.0;10;0 days 00:16:28;0 days 00:00:03;0;0
463870;2;0.06;16.6;2;0 days 00:00:43;0 days 00:00:01;0;0
463896;4;0.1;0.0;0;;0 days 00:00:03;0;0
463836;6;0.24600000000000002;28.0;6;0 days 00:20:41;0 days 00:00:08;0;0
463892;4;0.09999999999999999;0.0;0;;0 days 00:00:01;0;0
463906;4;0.02;1.8;0;;0 days 00:00:04;0;0
463898;2;0.0;0.0;0;;0 days 00:00:02;0;0
463635;91;2.1240000000000006;166.498;91;0 days 10:24:14;0 days 00:16:42;2;11
463655;98;2.396;279.74300000000005;96;0 days 10:48:16;0 days 00:41:50;6;28
463672;68;2.2019999999999995;146.102;60;0 days 09:53:49;0 days 00:26:09;8;12
463645;117;3.667999999999998;263.0580000000001;115;0 days 12:01:04;0 days 00:12:21;5;27
463695;19;0.8460000000000002;177.826;19;0 days 06:52:31;0 days 01:34:06;0;18
463677;79;2.1170000000000004;165.25800000000004;76;0 days 10:25:31;0 days 01:46:14;5;33
463717;10;0.09999999999999999;9.83;10;0 days 00:14:11;0 days 00:00:17;0;6
463632;99;1.7720000000000007;110.37800000000006;95;0 days 11:32:46;0 days 00:13:07;6;13
463726;59;0.5540000000000003;98.65200000000002;59;0 days 00:00:25;0 days 00:00:09;0;3
463714;36;0.5120000000000001;39.216;36;0 days 00:01:04;0 days 00:00:06;0;0
463687;77;1.6479999999999984;355.17800000000005;56;0 days 08:56:53;0 days 00:06:31;0;0
463675;82;1.0680000000000005;99.55799999999999;82;0 days 10:58:03;0 days 00:13:17;0;0
463700;15;0.452;88.384;15;0 days 08:02:40;0 days 00:11:09;0;0
463627;68;1.4160000000000006;134.4720000000001;68;0 days 01:13:00;0 days 12:19:23;0;0
463657;52;1.5960000000000005;149.63000000000002;52;0 days 13:04:37;0 days 00:12:00;2;2
463658;98;0.7400000000000003;178.16600000000003;94;0 days 11:19:59;0 days 00:10:23;6;6
463720;4;0.028000000000000004;1.7399999999999998;4;0 days 02:25:53;0 days 00:00:05;0;0
463689;9;1.154;242.96199999999996;6;0 days 08:17:32;0 days 00:15:41;0;0
463721;8;0.068;6.340000000000001;8;0 days 00:00:17;0 days 00:00:04;0;0
463697;12;0.627;132.019;9;0 days 07:56:56;0 days 00:10:56;0;0
463708;2;0.008;1.84;2;0 days 03:03:42;0 days 00:00:02;0;0
463691;7;0.22600000000000003;44.429;4;0 days 07:56:24;0 days 00:19:01;0;0
463329;228;3.6279999999999992;274.9109999999996;226;0 days 10:44:00;0 days 01:39:14;6;30
463357;94;13.50000000000002;2700.0;94;0 days 00:00:10;0 days 00:02:02;14;14
463343;94;3.0139999999999976;170.37400000000014;86;0 days 09:15:41;0 days 00:40:54;6;8
463316;86;2.5839999999999983;195.496;86;0 days 12:03:19;0 days 00:12:37;6;6
463341;84;2.064;236.72699999999998;84;0 days 09:16:48;0 days 00:49:52;4;30
463353;86;2.7199999999999984;125.68200000000003;86;0 days 10:53:56;0 days 00:11:24;2;12
463342;96;2.0640000000000005;332.944;96;0 days 12:17:44;0 days 00:04:31;0;10
463309;71;1.1560000000000001;93.67999999999996;71;0 days 11:45:32;0 days 00:11:02;0;11
463400;32;0.43800000000000017;76.62;32;0 days 00:44:00;0 days 00:00:10;0;4
463394;64;1.592;171.33200000000002;64;0 days 00:00:54;0 days 00:00:10;0;0
463406;78;1.0400000000000005;175.51400000000007;78;0 days 00:00:28;0 days 00:00:14;0;0
463360;15;0.3520000000000001;77.94;15;0 days 07:29:14;0 days 00:24:12;0;0
463391;52;0.9820000000000005;113.63400000000004;52;0 days 00:02:48;0 days 00:00:10;0;0
463390;86;1.8400000000000003;272.63;86;0 days 00:01:20;0 days 00:00:15;0;0
463366;13;0.44000000000000006;91.018;13;0 days 07:18:18;0 days 00:22:01;0;0
463364;6;0.184;40.548;6;0 days 07:18:21;0 days 00:22:10;0;0
463367;14;1.7069999999999999;343.7009999999999;14;0 days 08:54:17;0 days 00:15:51;0;0
463356;12;0.20600000000000002;53.407999999999994;12;;0 days 00:00:09;0;0
463382;7;17.71;3682.4139999999998;0;;0 days 00:05:42;0;0
469545;166;24.599999999999945;4920.0;166;2 days 07:21:33;0 days 00:03:00;26;52
469614;29;1.1760000000000002;95.98999999999997;29;0 days 07:46:05;0 days 00:00:05;6;9
469574;66;0.8980000000000005;102.33399999999997;66;;;2;4
469599;55;0.9290000000000005;101.38799999999999;53;0 days 07:59:26;0 days 00:00:05;4;17
469541;4;1.4220000000000002;277.52;2;0 days 13:44:31;0 days 00:51:14;2;2
469560;69;3.3579999999999988;134.853;69;0 days 12:11:38;0 days 01:47:11;14;67
469558;75;2.5999999999999983;95.81399999999998;67;0 days 13:34:43;0 days 01:52:18;19;19
469648;26;1.0640000000000003;125.34400000000004;26;0 days 00:01:21;0 days 00:00:05;4;26
469559;84;3.3269999999999977;189.001;84;0 days 01:51:57;0 days 16:29:07;4;10
469561;82;2.7560000000000002;259.282;78;0 days 03:54:59;0 days 12:34:12;4;6
469633;9;0.060000000000000005;1.6559999999999997;6;0 days 00:00:18;0 days 00:00:06;0;9
469628;26;0.4120000000000001;40.17999999999999;26;0 days 00:24:42;0 days 00:00:06;0;6
469615;9;0.036000000000000004;7.789999999999999;9;0 days 00:01:02;0 days 00:00:04;0;3
469618;5;0.02;20.08;5;0 days 00:06:41;0 days 00:00:01;0;3
469654;119;1.0090000000000006;122.7550000000001;119;0 days 00:03:29;0 days 00:00:16;0;29
469551;3;0.03;4.65;3;0 days 06:07:59;0 days 00:00:01;0;3
469600;3;0.012;10.53;3;0 days 01:02:55;0 days 00:00:02;0;3
469625;18;0.28;31.349999999999998;18;0 days 02:13:38;0 days 00:00:05;0;0
469646;68;1.0860000000000005;167.78999999999996;68;0 days 00:09:15;0 days 00:00:10;0;0
469623;44;0.4140000000000002;25.270000000000003;44;0 days 00:02:33;0 days 00:00:08;0;0
469631;4;0.060000000000000005;1.7999999999999998;4;0 days 01:56:34;0 days 00:00:08;0;0
469653;48;0.5640000000000003;60.06000000000001;48;0 days 00:03:32;0 days 00:00:08;0;0
469550;11;1.5539999999999998;319.324;11;0 days 00:01:28;0 days 00:02:33;0;0
469581;6;0.048;3.2300000000000004;6;0 days 03:59:01;0 days 00:00:04;0;0
469635;8;0.068;5.670000000000001;8;0 days 01:48:23;0 days 00:00:04;0;0
469613;8;0.16;9.44;8;0 days 00:02:51;0 days 00:00:04;0;0
469122;90;1.9480000000000004;276.2699999999999;86;0 days 11:48:00;0 days 00:07:10;8;8
469125;68;10.200000000000014;2040.0;68;0 days 00:00:10;0 days 00:02:13;6;20
469121;81;2.2479999999999998;235.07699999999977;75;0 days 10:55:14;0 days 00:07:23;7;13
469196;15;1.3579999999999999;281.062;15;0 days 06:56:28;0 days 00:31:41;0;14
469591;2;0.008;0.44;2;0 days 02:59:30;0 days 00:00:02;0;0
469167;11;0.8779999999999999;185.72400000000002;11;0 days 06:30:09;0 days 00:40:40;0;0
469205;2;0.02;1.26;2;0 days 03:44:59;0 days 00:00:01;0;0
469159;2;1.44;317.2;2;0 days 00:00:23;0 days 16:31:44;0;0
469136;22;1.93;369.918;22;0 days 08:40:51;0 days 00:53:35;0;0
469178;15;0.49400000000000005;106.502;15;0 days 06:38:13;0 days 00:29:35;0;0
469184;13;0.61;128.43599999999998;13;0 days 06:46:06;0 days 00:21:55;0;0
469177;9;0.79;166.69;9;0 days 06:29:39;0 days 00:29:38;0;0
469172;14;0.935;196.00500000000002;11;0 days 06:46:01;0 days 00:19:35;0;0
469213;10;0.6399999999999999;32.12799999999999;10;0 days 03:22:19;0 days 00:00:05;0;0
469171;12;2.3539999999999996;420.93;12;0 days 00:05:28;0 days 08:01:45;0;0
469203;11;0.37800000000000006;56.31200000000001;11;0 days 06:43:21;0 days 00:24:38;0;0
468702;74;1.476;224.4020000000001;74;0 days 01:36:38;0 days 11:11:19;2;14
468716;93;1.792;191.70600000000002;89;0 days 10:12:00;0 days 00:27:36;4;13
469150;6;1.5180000000000002;305.39599999999996;6;0 days 12:17:02;0 days 01:48:57;0;6
468726;118;2.3970000000000002;197.68199999999987;118;0 days 11:28:06;0 days 00:19:26;8;36
469163;7;0.45400000000000007;94.34799999999998;7;0 days 06:49:48;0 days 00:35:20;0;0
469181;9;1.5300000000000002;328.99600000000004;9;0 days 06:34:14;0 days 00:28:55;0;0
469204;2;0.02;0.8;2;0 days 03:51:14;0 days 00:00:05;0;0
469137;2;1.584;348.0;2;0 days 10:20:14;0 days 01:55:15;0;0
469157;2;0.396;77.532;2;0 days 00:38:23;0 days 11:30:44;0;0
469166;7;0.902;191.80200000000002;7;0 days 06:28:39;0 days 00:33:32;0;0
469208;8;0.652;28.78;8;0 days 03:28:48;0 days 00:00:04;0;0
469212;8;0.126;12.372;8;0 days 03:23:24;0 days 00:00:04;0;0
469132;2;1.584;314.136;2;0 days 10:01:35;0 days 01:48:43;0;0
469130;2;3.096;607.4;2;0 days 00:28:42;0 days 08:51:06;0;0
469133;2;0.936;180.8;2;0 days 08:04:36;0 days 00:51:05;0;0
468737;110;1.218;129.72000000000008;110;0 days 09:07:36;0 days 00:32:09;4;4
468715;92;2.1619999999999986;218.07599999999988;92;0 days 10:46:09;0 days 00:11:50;2;2
468698;97;3.7719999999999976;135.04799999999997;97;0 days 02:13:18;0 days 09:38:52;4;9
468711;90;1.6080000000000003;247.84599999999992;88;0 days 11:12:03;0 days 00:12:09;2;6
468750;88;1.0940000000000005;198.35199999999992;88;0 days 06:12:49;0 days 03:01:39;0;0
468779;79;3.239;611.9620000000001;76;0 days 07:14:02;0 days 00:38:22;3;3
468723;82;1.6280000000000003;161.25800000000004;82;0 days 05:19:46;0 days 04:27:45;0;2
468684;65;1.6920000000000002;231.44600000000003;61;0 days 01:06:44;0 days 11:24:09;4;13
468700;97;2.2599999999999985;255.22000000000014;88;0 days 03:19:22;0 days 10:10:28;11;15
468740;83;2.309999999999998;154.914;81;0 days 00:35:33;0 days 11:11:10;8;17
468760;4;1.684;331.42999999999995;4;0 days 07:33:13;0 days 00:46:33;0;0
468767;4;1.4620000000000002;275.99;4;0 days 11:24:14;0 days 00:41:00;0;4
468762;4;1.4500000000000002;276.092;4;0 days 08:02:36;0 days 00:43:05;0;0
468766;4;0.502;186.742;4;0 days 12:11:39;0 days 00:43:24;0;0
468759;2;0.684;123.842;2;0 days 00:29:21;0 days 07:51:17;0;0
468776;4;0.58;112.18;4;0 days 12:04:26;0 days 00:35:39;0;0
468755;2;1.74;360.6;2;0 days 10:46:19;0 days 00:41:34;0;0
467600;20;2.3200000000000003;303.1000000000001;18;0 days 00:59:10;0 days 00:21:26;10;10
467647;24;0.644;14.450999999999997;24;0 days 00:05:01;0 days 00:00:06;0;18
467611;20;0.462;53.29599999999999;20;0 days 23:26:09;0 days 00:00:05;0;6
467664;15;0.29200000000000004;47.03200000000001;15;0 days 02:28:33;0 days 00:00:04;0;3
467628;6;0.12;19.680000000000003;6;0 days 00:12:23;0 days 00:00:04;0;6
467604;60;0.7260000000000004;77.84000000000003;60;0 days 00:03:29;0 days 00:00:15;0;6
467671;13;0.11399999999999999;7.92;13;0 days 02:20:55;0 days 00:00:06;0;5
467666;136;1.9619999999999993;411.968;134;;0 days 00:00:32;0;2
467646;4;0.02;2.968;4;0 days 00:01:26;0 days 00:00:04;0;4
467626;78;1.568;157.54800000000003;78;0 days 05:49:41;0 days 00:00:12;0;0
467643;70;1.3820000000000003;162.1979999999999;70;0 days 00:26:30;0 days 00:00:27;0;0
467703;14;0.132;11.258000000000001;14;0 days 00:14:35;0 days 00:00:05;0;0
467618;4;0.06;1.004;4;0 days 00:16:36;0 days 00:00:05;0;0
467679;2;0.0;0.0;2;;;0;0
467700;20;0.384;42.95399999999999;20;0 days 00:05:55;0 days 00:00:07;0;0
467632;4;0.0;5.3999999999999995;4;0 days 00:10:33;0 days 00:00:09;0;0
467633;28;0.3660000000000001;48.096;28;0 days 00:01:08;0 days 00:00:05;0;0
467659;18;0.28600000000000003;21.838;18;0 days 02:29:11;0 days 00:00:05;0;0
467676;2;0.0;0.0;2;;;0;0
467649;12;0.06200000000000001;3.244;12;0 days 02:57:23;0 days 00:00:04;0;0
467668;2;0.0;2.328;2;0 days 02:22:08;0 days 00:00:01;0;0
467631;10;0.07999999999999999;13.027999999999999;10;0 days 00:10:55;0 days 00:00:16;0;0
467684;2;0.0;0.0;2;0 days 23:11:23;0 days 00:00:03;0;0
467678;2;0.0;0.0;2;;;0;0
467625;6;0.12;22.991999999999997;6;0 days 00:13:19;0 days 00:00:04;0;0
467677;2;0.0;0.0;2;;;0;0
467608;2;0.02;0.6;2;0 days 00:23:06;0 days 00:00:02;0;0
466585;139;2.231999999999999;193.4740000000001;137;0 days 09:43:33;0 days 00:32:53;14;27
466549;66;9.120000000000006;1623.6999999999998;38;0 days 01:02:17;0 days 12:02:35;34;46
466584;101;5.139999999999995;786.3259999999999;81;0 days 09:26:47;0 days 03:04:03;29;29
466579;132;2.1659999999999986;202.018;128;0 days 11:43:06;0 days 00:28:48;15;21
466550;72;3.641999999999999;598.6639999999998;72;;;0;6
466485;2;0.06;30.0;2;0 days 00:01:08;0 days 00:40:58;0;0
466586;72;1.0160000000000005;134.67399999999998;72;0 days 11:08:22;0 days 00:28:37;4;10
466489;6;0.060000000000000005;0.0;6;0 days 00:22:32;0 days 00:15:50;0;0
466536;98;0.9800000000000006;105.98;0;;;0;0
466494;12;0.20000000000000004;26.136000000000003;12;0 days 00:07:15;0 days 00:00:05;0;0
466505;38;0.38000000000000017;34.48;20;0 days 00:06:20;0 days 00:15:22;38;38
466537;2;0.0;0.0;2;0 days 03:24:12;0 days 00:03:02;0;0
466480;2;0.02;0.0;2;0 days 03:55:45;0 days 00:00:01;0;0
466180;91;2.084000000000001;171.016;87;0 days 10:29:03;0 days 00:11:42;15;23
466240;10;0.705;147.92899999999997;7;0 days 06:32:28;0 days 00:42:11;3;3
466181;100;1.9060000000000008;93.61999999999998;98;0 days 09:04:23;0 days 02:03:05;4;60
466194;91;2.2619999999999987;57.855;86;0 days 08:25:19;0 days 01:04:18;2;17
466203;78;11.700000000000017;2340.0;78;0 days 00:00:08;0 days 00:02:10;8;16
466198;78;1.3580000000000005;216.20600000000013;78;0 days 07:53:20;0 days 02:47:33;0;4
466220;20;1.2640000000000002;259.09999999999997;20;0 days 08:29:25;0 days 00:13:09;0;0
466226;7;1.1340000000000001;235.42200000000003;7;0 days 06:22:27;0 days 00:57:07;0;0
466229;15;1.1660000000000001;234.95400000000004;15;0 days 06:25:48;0 days 00:58:04;0;0
466155;6;0.42000000000000004;4.779999999999999;4;;;2;4
466231;16;0.20500000000000002;45.03399999999999;13;0 days 06:50:09;0 days 00:43:07;0;0
466253;21;0.6230000000000001;105.92599999999999;15;0 days 06:40:02;0 days 00:33:17;0;0
466213;7;0.913;176.242;4;0 days 07:51:04;0 days 00:13:58;0;0
466232;9;1.214;252.14199999999997;9;0 days 06:29:00;0 days 00:50:17;0;6
466219;4;2.016;420.14;4;0 days 07:24:38;0 days 00:13:12;0;0
466235;11;1.1019999999999999;237.322;11;0 days 06:54:48;0 days 00:23:32;0;0
466211;6;1.0;195.66199999999998;6;0 days 10:17:08;0 days 01:06:52;0;0
465832;162;7.413999999999995;433.606;152;3 days 10:50:33;0 days 01:15:05;21;36
465821;78;1.5689999999999997;161.67499999999998;78;0 days 10:02:48;3 days 01:37:04;6;18
465812;116;3.167999999999999;331.67;112;2 days 14:09:10;0 days 19:53:06;8;14
465862;7;0.05600000000000001;5.08;7;0 days 00:00:50;0 days 00:00:06;3;7
465883;258;5.64999999999998;661.499;253;0 days 04:36:12;0 days 00:06:08;0;18
465845;195;3.973;474.9969999999998;195;3 days 08:21:51;0 days 00:52:31;4;15
465849;110;1.7960000000000003;222.40600000000012;102;;;4;8
465847;72;0.5320000000000004;66.622;70;;;0;6
465880;10;0.128;3.9800000000000004;10;0 days 05:03:06;0 days 00:00:05;0;2
465814;65;0.8680000000000003;166.098;65;0 days 15:47:37;2 days 20:55:47;0;3
465894;12;0.11999999999999997;18.838;12;0 days 03:48:48;0 days 00:00:06;0;0
465904;108;1.9620000000000013;244.54200000000012;108;0 days 00:48:40;0 days 00:00:13;0;0
465878;52;0.5200000000000002;0.0;46;0 days 10:12:34;0 days 02:41:10;0;6
465905;60;0.9920000000000004;159.90999999999997;60;0 days 00:07:46;0 days 00:00:07;0;0
465906;96;2.9279999999999977;390.56199999999995;96;0 days 00:41:57;0 days 00:00:11;0;0
465903;52;1.0580000000000003;163.95200000000003;50;;0 days 00:00:10;2;4
465872;14;0.13999999999999999;0.0;14;0 days 12:07:36;0 days 01:08:18;0;0
465909;14;0.19600000000000004;36.112;14;0 days 00:01:11;0 days 00:00:04;0;0
465896;8;0.15999999999999998;26.86;8;0 days 03:35:27;0 days 00:00:07;0;0
465855;6;0.046000000000000006;3.1399999999999997;6;0 days 00:02:08;0 days 00:00:05;0;6
465886;2;0.02;0.8;2;0 days 04:24:06;0 days 00:00:01;0;0
465572;18;0.29600000000000004;35.333999999999996;18;0 days 00:37:44;0 days 00:00:25;6;6
465628;24;0.24000000000000007;12.76;12;0 days 00:37:34;0 days 00:07:55;22;22
465639;18;0.42000000000000004;43.996;18;0 days 00:08:34;0 days 00:00:07;6;8
465684;30;0.38200000000000006;57.856;30;3 days 23:38:58;0 days 00:00:09;0;20
465587;30;0.3600000000000001;41.251999999999995;30;0 days 00:12:20;0 days 00:00:05;0;8
465687;2;0.008;0.94;2;0 days 03:50:05;0 days 00:00:03;0;2
465685;32;1.2300000000000002;62.90200000000001;32;;0 days 00:00:13;0;10
465602;10;0.09999999999999999;10.0;10;0 days 00:25:03;4 days 03:51:01;0;6
465584;13;0.7820000000000001;71.42800000000001;13;0 days 00:01:29;0 days 00:00:04;0;3
465604;10;0.09999999999999999;10.0;10;0 days 00:08:30;3 days 20:26:18;0;0
465581;24;0.9320000000000002;180.73499999999999;18;0 days 01:34:23;0 days 00:04:16;0;0
465651;8;1.1540000000000001;232.32;8;0 days 00:05:49;0 days 00:13:42;0;0
465596;12;0.11999999999999998;12.0;12;0 days 04:28:36;0 days 00:21:17;0;0
465588;24;0.128;14.86;24;0 days 00:40:10;0 days 00:00:05;0;0
465605;10;0.09999999999999999;10.0;10;0 days 01:09:34;0 days 00:09:56;0;0
465614;40;0.4000000000000002;12.0;40;0 days 02:04:22;0 days 02:47:56;0;0
465598;12;0.11999999999999998;12.0;12;0 days 10:58:00;3 days 10:56:18;0;0
465618;14;0.38;11.812;14;0 days 00:13:12;0 days 00:00:04;0;0
465591;9;0.974;165.378;6;0 days 00:01:35;0 days 00:06:43;0;0
465670;6;0.04;2.0;6;0 days 00:01:48;0 days 00:00:02;0;0
465658;8;0.02;0.0;8;0 days 01:46:29;0 days 00:00:03;0;0
465660;4;0.1;0.0;0;;0 days 00:00:01;0;0
465669;4;0.0;0.0;0;;0 days 00:00:03;0;0
465662;2;4.176;864.1;2;0 days 00:00:13;0 days 00:01:18;0;0
465659;4;0.1;0.0;0;;0 days 00:00:01;0;0
465615;8;0.08;2.0;8;0 days 01:02:46;0 days 02:24:42;0;0
465626;2;0.226;23.18;0;;;0;0
465667;2;0.0;0.0;2;0 days 06:13:54;0 days 00:00:03;0;0
464666;83;1.3980000000000006;124.29199999999996;83;0 days 00:03:55;0 days 00:00:10;2;13
464604;50;0.6920000000000004;86.58200000000004;50;0 days 02:57:48;0 days 00:00:07;0;26
464608;39;0.9200000000000004;55.88600000000002;36;0 days 04:26:53;0 days 00:00:07;0;11
464601;30;0.5000000000000002;105.98;30;0 days 01:49:57;0 days 00:00:04;0;2
464586;84;0.6310000000000004;114.92900000000003;84;0 days 00:00:59;0 days 00:00:09;0;12
464599;76;0.8300000000000005;140.02900000000002;76;0 days 00:00:38;0 days 00:00:08;0;6
464588;78;0.9540000000000005;75.46399999999998;78;0 days 00:18:11;0 days 00:00:12;0;0
464673;20;0.25800000000000006;25.674000000000003;20;0 days 00:51:05;0 days 00:00:05;0;0
